"X","Y"
1753017.72454853,-3137090.96530012
434097.408779299,-3936234.89784266
1581995.28397134,-3905349.39054476
1876182.07739211,-3135771.906854
1849348.04178364,-3129862.60448874
1868434.23399044,-3135485.7743495
1775011.32417729,-3244233.53718337
1867818.49663261,-3134334.55595605
1768069.73604685,-3247340.11517353
1850539.25771214,-3096343.96730221
1773242.95502099,-3218055.32310933
1876167.1833554,-3135770.17852389
1780469.73652988,-3325717.75408158
1840601.457149,-3112667.00127371
1835244.26369752,-3114373.81331266
1827366.94991994,-3108828.60509286
1758816.99399284,-3259842.05602652
1860249.01674706,-3132226.06717394
1827366.94991994,-3108828.60509286
1775081.53679956,-3244091.37137073
1773220.76630275,-3218028.52906479
1876170.06090101,-3135769.62289622
1775100.01606543,-3244080.35710163
1814172.68670909,-3107087.65342396
1758821.61571466,-3245631.84144445
1868426.60353576,-3135483.5030107
1865471.94842088,-3140227.47402514
1774511.99034278,-3243313.18012842
1860260.40703446,-3132216.72697588
1833063.62153766,-3130997.95769543
1744315.35736608,-3256688.42759936
1853454.38407138,-3133177.48063071
1778420.12161914,-3246917.94482596
1834818.0816199,-3127168.08719068
1870421.71057453,-3139144.94018233
1747285.92476766,-3258421.13728802
1753932.6309961,-3257424.69365277
1867818.49663261,-3134334.55595605
1787295.79312041,-3241473.0654613
1787227.63907818,-3241012.86140892
1835001.41986463,-3122950.3048054
1850184.86034583,-3094262.52359878
1840601.457149,-3112667.00127371
426417.118791726,-3933193.25889735
1428060.16583436,-3650143.26736885
1070504.33819378,-4365274.01714248
1069083.30570666,-4365237.16208554
1068806.41123152,-4365446.29460255
1097242.41795203,-4395233.57873464
1067578.92936378,-4365877.93901542
1066783.90394353,-4364677.12026342
1024147.5068595,-4258112.09035328
1069861.5340891,-4365515.00248502
1024178.82271758,-4258159.7546851
1070684.20163627,-4365426.35612637
1067427.89504013,-4365245.20506324
1069945.98756404,-4364736.53642598
1069534.55071947,-4365966.49896361
1763124.0775242,-3250884.8473218
1861505.68423752,-3272890.13239069
1874162.61547561,-3262513.40051413
1770656.55271234,-3396580.36643832
1852294.69286749,-3261519.45056039
1852142.34655381,-3261808.53168868
1872964.26781364,-3295484.24075569
1852544.26681784,-3261074.70987011
1852524.84323835,-3261061.66480979
1852141.23111026,-3261790.64474969
1873550.41224893,-3264366.07376759
1852037.77298504,-3261823.77624362
1852355.66027197,-3261732.06534721
1853289.68029565,-3261390.08331435
1852178.73609101,-3261756.40357864
1852107.08889486,-3261786.09149106
1848277.97190505,-3248269.83857035
993758.226026536,-4332124.45562481
1852340.57713525,-3261662.21587901
1852253.72620787,-3261458.15785533
428871.479106478,-3937219.87106555
993592.260817656,-4332245.19045882
1852277.03782527,-3261356.63968863
1853635.00834016,-3261427.6122776
1850621.69754031,-3260273.66527314
1853596.54500515,-3261376.441292
1852354.92298651,-3261704.60279365
1852171.40601618,-3261778.53624403
1853770.29102284,-3260861.87816619
1852354.09645335,-3261702.26190368
1852201.24534289,-3261835.138635
427716.059631738,-3943048.86327018
1658587.06862808,-3562220.58433921
1862950.23556369,-3283609.02473838
906276.601801506,-4293927.78958873
736302.875009272,-4333224.23500237
1853361.75447176,-3261363.45651631
1863604.91972671,-3263249.41907678
1852048.67863223,-3261835.0761046
427440.846101851,-3936514.58051826
1852152.54189788,-3261889.70320319
427557.405130888,-3942909.08288157
1852520.49960694,-3261150.13705926
1658641.45786717,-3562118.66428741
1852528.93122734,-3261765.85721272
1851916.86813626,-3261875.50229885
1853210.30283932,-3261322.47054151
1870105.23624646,-3342971.49903643
1852130.08833872,-3261786.06296977
1852170.12675048,-3261803.69745346
1876407.6296768,-3305279.76347733
1852294.97013225,-3261376.21090287
1852149.20912356,-3261848.22451204
427702.51079838,-3936257.80734755
1853137.00495019,-3260688.96680572
1878472.0877487,-3295295.96405671
428254.543516315,-3936664.76986987
1852428.76110935,-3261075.54741805
1848457.05102025,-3248346.49931518
1852483.89577628,-3261674.37699047
1852082.79585788,-3261841.72923148
1853186.03408317,-3261439.23308442
656870.241478863,-4304456.58536998
1852164.74383732,-3261764.00929009
1851882.7978157,-3260895.78419578
427773.322346798,-3942875.19646762
1852158.07731324,-3261804.40275579
1852263.43827271,-3261493.41415564
427979.949643023,-3942989.76126185
1852105.27900738,-3261876.72253987
1853270.21640456,-3261326.31672074
1852217.9791192,-3261829.612875
428485.852112989,-3936917.17643412
1852037.85818988,-3261834.19768139
1853264.31274303,-3261231.95855262
410159.081671069,-3966393.38824259
1851432.53996741,-3261480.50730445
424127.619998071,-3940292.62160455
1852167.67898669,-3261835.21304284
1858439.68771005,-3267262.44635414
1853901.35990907,-3257619.07142824
1852573.76874545,-3261747.57549493
1850486.51927164,-3260000.57444311
1852308.54157196,-3261446.27201653
1852372.72662879,-3261163.20601803
1853251.00492226,-3261377.08279645
1852581.52185691,-3261758.83691043
427723.231615036,-3942981.37658883
429359.824464887,-3949156.27507594
1852131.85380535,-3261813.90403055
427335.563693795,-3942728.30678766
427556.472247094,-3942958.42480798
1853361.02212194,-3261357.91878843
1658386.27420204,-3562216.33508377
427435.004254552,-3942816.16169165
1853334.4591102,-3261427.71335729
431364.274649551,-3933874.47492186
1885016.92570575,-3361370.46993978
1885854.44341302,-3361082.44476748
1886113.01002668,-3359811.07134669
1885771.88439541,-3360942.14421245
1887592.75470884,-3353585.40538912
1886556.62575604,-3360188.91046565
1887222.37250212,-3358888.02283288
1872654.30010343,-3265197.11359744
1843288.2385201,-3241613.13040456
1873636.45459816,-3263539.50309787
1871039.98003714,-3264291.05476282
1873956.06364187,-3271967.46904226
1872800.50561257,-3264454.27065439
1873536.70403963,-3264342.35645133
1873244.79871565,-3263789.18279472
1867771.98646914,-3304676.96123341
420545.324431627,-3943582.85110934
429903.564054284,-3935776.18216242
1852108.06743218,-3261771.29276198
1850362.3299599,-3260168.1872799
1865410.15223118,-3257203.753415
1852162.43495348,-3261758.45222393
427400.203010113,-3957486.86117194
1851578.99554686,-3261485.05362185
1852106.33687969,-3261777.45051974
1846029.87252768,-3264902.44674156
434164.809988877,-3938165.1295429
1850202.63485193,-3245413.7949744
1898229.34272617,-3254661.79013308
1852117.46619742,-3261873.82368893
1852161.77086509,-3261759.56874358
1852513.96102633,-3261715.29137911
1850436.70536129,-3258167.78861397
1848421.29928633,-3258818.29896279
1852134.39773536,-3261886.37671365
1852931.68692079,-3261931.17979549
1888979.43806307,-3258344.90783485
1887400.42032466,-3259773.87395786
1897746.95934492,-3254938.14703764
421869.90241088,-3944148.98420161
419606.782322006,-3948522.32052688
419580.636181141,-3948552.14199295
419606.782322006,-3948522.32052688
1590898.31513693,-2493608.15198808
1775434.65862115,-3683431.61607336
422095.141295532,-3935159.47191662
421552.419685036,-3950533.82199765
1870765.34729416,-3342902.32083026
1871115.93343016,-3342580.08247123
1868287.89128719,-3265340.39844226
1868289.51077055,-3265320.93446419
1638996.86867933,-3478188.77886543
423514.992274938,-3941821.77956221
669053.966503956,-4323596.18141694
668920.610744075,-4324219.58574984
422038.407460752,-3948116.44811638
423608.800891745,-3934811.48872486
916584.035730752,-4234018.66965581
1136313.6757236,-4150571.3560061
1824504.82008835,-3471846.87966932
1708956.45057269,-3694242.68353285
1768928.26899136,-3681050.99752516
1824539.46047061,-3471818.92941468
1771593.93950021,-3678705.2388703
1577367.80048608,-3745637.94372756
1538777.46265753,-3944229.03020267
1791228.72331653,-3571989.86395895
1773992.12334584,-3684088.06236163
1811224.13095403,-3547581.26741179
1639007.38915947,-3478245.54906178
1824834.49852721,-3472429.83963777
1775281.3395843,-3681663.09990611
1672620.47255461,-3810244.32968465
1773735.17443298,-3681092.33238942
1774257.538714,-3684469.48539492
1774383.72165942,-3685630.45830053
1797574.65802367,-3625878.35031285
1824619.30669226,-3471271.77872257
1774617.25840429,-3683900.93142426
1824504.57081957,-3471852.93861536
1644247.91906297,-3587139.96774694
1764774.69053637,-3696863.39557599
1774269.82960572,-3684395.36175798
1824508.59748642,-3471807.66071062
1773992.12334584,-3684088.06236163
1773902.34619382,-3681213.43384669
1783060.32951716,-3546837.5673234
1502663.41664113,-3982047.31377623
1771143.84512431,-3682016.25118275
1809389.03085387,-3563753.19274195
1771257.70112167,-3678773.75416428
1144727.31679969,-3968761.57011436
1774176.98008042,-3685370.90542492
1824491.41363287,-3471864.11496249
1824144.14301624,-3472315.87221981
1774517.35223518,-3684785.41185623
1775309.5828828,-3681663.3862474
1773337.17265498,-3684934.26091672
1773673.78660988,-3681460.83472852
1774502.28299583,-3685111.29947949
1708833.41846126,-3694240.90491021
1824839.37901805,-3472447.99219636
1531690.00472007,-3880245.15718286
1539722.31135416,-3948934.72986192
1775111.02180277,-3683903.86175017
1772580.62131338,-3684571.18114859
1824502.45274623,-3471852.8358475
1824618.76868143,-3471274.02428607
1774193.55708189,-3679785.24478684
1768893.27200649,-3681086.58450485
1773588.24623507,-3681741.13944465
1773908.03776304,-3680513.11546412
1770425.23521952,-3682427.91893046
1770945.67092727,-3681609.22883788
1824533.50298479,-3471833.75842461
1824497.73281103,-3471858.32076051
1773607.02323011,-3682648.13885122
1774302.16533931,-3686209.45033255
1771428.41532807,-3679123.50575869
1775585.5038832,-3682140.2892476
1539143.75903206,-3943243.4859875
1772595.83291032,-3684585.15102251
1824500.96962011,-3471823.89668775
1772842.82301339,-3681240.91432592
1774294.79192344,-3682092.33207986
1772457.10412891,-3680443.09231587
1772478.05473141,-3684606.51829393
1581586.73039321,-3576998.71846717
1824496.14942717,-3471867.39017765
1542230.99813952,-3408553.50099288
1824502.8720103,-3471853.89779005
1853314.81075185,-3403151.99933003
1724657.25431772,-3729984.39181318
1774859.4700862,-3683129.81348018
1824506.1896086,-3471845.53747788
1770887.32010114,-3682145.71385948
1773922.22621035,-3680447.17054938
1824628.40174429,-3471251.66592028
1825023.98075761,-3472464.86224777
1824504.3148868,-3471824.85259775
1824621.96902862,-3471251.23471604
1783861.06463971,-3655310.14347998
1772254.41436793,-3680689.65775362
1454959.81644128,-4047501.39616476
1585369.96609757,-3901731.74506261
1824493.25440909,-3471865.39467454
1774952.99756912,-3683800.00633733
1672613.7144695,-3810228.0045659
1682320.61014171,-3641525.58128018
1824496.70623162,-3471866.92119313
1773971.4487243,-3683987.05439085
1803557.6582364,-3565112.43159281
1771593.93950021,-3678705.2388703
1542586.05664185,-3939268.00427652
1539678.05240624,-3948980.01582935
1773110.24501003,-3681181.90432169
1770489.21455972,-3682472.03777909
1872434.65993225,-3382830.2788353
1824345.37925967,-3472131.08057441
1824475.03515393,-3471894.41952009
1824503.64564233,-3471867.20828822
1771980.0913222,-3680728.20245547
1768966.38669647,-3681004.21890637
1542165.12880149,-3408434.77339772
1824503.60652483,-3471824.41150847
1643167.35849945,-3781337.38046661
1774067.82525335,-3683116.71331204
1824512.96862165,-3471865.86511827
1824632.55359429,-3471241.65976065
1799151.05403297,-3488158.62072546
1824544.18189109,-3471824.19787018
1824617.78075807,-3471272.87522899
1774002.54062255,-3685024.49368319
1775309.5828828,-3681663.3862474
1824428.19070374,-3471990.00769622
1773840.36324977,-3683088.2194212
1824833.91375598,-3472464.67031225
1800296.98580256,-3496767.26496686
1857429.7195883,-3402464.29595866
1856764.47810618,-3402506.01852667
1851921.12190765,-3402286.79739434
1852519.62424843,-3402893.78617171
1856961.3119962,-3402506.93835451
1856765.66849728,-3402524.15749054
1852010.76356167,-3402216.43006356
1539097.61092916,-3943236.60794848
1545955.56733897,-3878369.93566967
1676566.79921211,-3810597.46169337
1536771.78522,-3947712.92926182
1024018.91833225,-4381516.56886102
1542543.85503655,-3939587.22321908
1885776.91839948,-3360986.27002975
1885774.86501501,-3360985.61539066
1543101.94458118,-3941677.5987172
1079591.23190077,-4392804.26154146
897011.388982686,-4258370.30151046
416770.640217264,-3951264.1278556
1850958.4538851,-3261027.30853817
1518108.48444503,-3424091.28708595
1518108.48444503,-3424091.28708595
1518108.48444503,-3424091.28708595
1720088.73707273,-3769761.72970118
448866.04154393,-3915935.41731253
424406.209491571,-3946855.94874516
429471.849383765,-3992484.05826035
447766.586949645,-3916385.90639713
1886605.67349717,-3359480.39719808
1775155.34739933,-3682791.55102458
1856848.2968106,-3420156.43580103
1856885.88706664,-3420159.16763276
1773956.6534587,-3683973.47919865
1856938.24047405,-3420176.05203872
1850788.6285714,-3421447.2701205
1885088.59896111,-3359845.34607219
1606086.70523882,-3459174.18105967
1719749.07803289,-3730891.39413011
892743.60627309,-4267382.43171357
1854489.55741917,-3402693.90146219
1670423.65142885,-3561244.77284476
1764061.76443175,-3579660.35006488
1853064.6654057,-3402989.2848254
1764078.73414874,-3579643.80879791
1849759.20631407,-3406302.32748094
1858310.02614001,-3401853.04621763
1872961.66842166,-3392488.63441929
1763828.94284192,-3579200.40686852
1844630.08630937,-3424646.32442609
1854906.39219273,-3416208.11861575
1764006.118869,-3579372.96470252
1877151.55947997,-3391889.37128192
1866812.06841953,-3387499.68731076
1763971.69036748,-3579360.49832785
1764059.16176591,-3579670.05453099
1876333.29078348,-3393343.62571942
1725054.97883763,-3728818.42768226
1854125.92867653,-3417504.67838347
1764120.61005187,-3579614.79651799
1885891.45953128,-3391550.22615902
1852458.35668778,-3407687.98853739
1858185.64256768,-3404776.35434096
1764210.16573752,-3579475.56096928
1765047.70096872,-3579907.36999523
1854125.92867653,-3417504.67838347
1865979.39473899,-3421848.77798499
1886367.5200824,-3391604.71759311
1857471.71196437,-3402159.48391626
1886380.84409069,-3391569.12172262
1858409.60632207,-3423280.89563108
1869605.11754904,-3383817.21400853
1853500.84874817,-3416882.33492914
1886066.25731807,-3390011.84938229
1852666.48294507,-3407329.62800074
1853441.38240459,-3410328.17022211
1838074.8988515,-3376166.86028326
1853500.84874817,-3416882.33492914
1837635.19478946,-3383096.44031567
1849733.26971789,-3408833.22891654
1851139.63164077,-3408184.2498346
1862288.8937037,-3385697.28843505
1885803.42579921,-3360920.38148652
1852666.48294507,-3407329.62800074
1852603.9645786,-3402679.75001879
1852666.48294507,-3407329.62800074
1852666.48294507,-3407329.62800074
1874208.95706612,-3391500.96662224
1849688.58850047,-3408742.98443321
1852946.69579248,-3410058.85349702
1855734.64000072,-3402700.53330797
1856399.78364868,-3403681.37036053
1853500.84874817,-3416882.33492914
1885776.91839948,-3360986.27002975
1881106.21496421,-3386396.13022114
1875619.0506869,-3384533.46539027
1853892.13822115,-3400054.11053881
1887222.37250212,-3358888.02283288
1854002.26253505,-3403034.84646933
1853500.84874817,-3416882.33492914
1838074.8988515,-3376166.86028326
1853500.84874817,-3416882.33492914
1856842.50047067,-3402873.54492013
1854489.55741917,-3402693.90146219
1851228.96880246,-3403068.50242546
1885774.86501501,-3360985.61539066
1853500.84874817,-3416882.33492914
1880219.01363766,-3384602.32014099
1854314.91701763,-3401799.98076503
1887614.08857074,-3353658.79859782
1853892.13822115,-3400054.11053881
1853500.84874817,-3416882.33492914
1852666.48294507,-3407329.62800074
1857749.89701684,-3402980.32500295
1857869.66877863,-3404904.44674225
1852970.28396482,-3410123.24036132
1854314.91701763,-3401799.98076503
1885825.69950772,-3361048.89666846
1854489.55741917,-3402693.90146219
1853500.84874817,-3416882.33492914
427659.208706383,-3943950.1461543
1541446.49103585,-3940988.59281564
813544.628409929,-4230916.14636669
918079.433261254,-4250533.65242932
875917.164850757,-4268946.00093359
875917.164850757,-4268946.00093359
875917.164850757,-4268946.00093359
288671.157068722,-4044017.35179862
1647465.99940568,-3785969.16876958
1762671.59228629,-3682241.74697467
1674946.55369094,-3807479.01638661
1679132.57334145,-3814387.88457609
1584194.17336323,-3839098.33061627
1651002.2400533,-3789042.9105748
1667322.7610299,-3811023.0874091
1648048.48772902,-3785741.96768325
1824372.49039518,-3247530.89618109
